alloc_method,weight_scheme,mu_pi_num,fee_num,willing_share_num
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,100000,0.19408649999999997
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,105000,0.18136591176470587
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,110000,0.16958865882352936
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,115000,0.1586567890196079
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,120000,0.14852589372549013
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,125000,0.13898401215686276
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,130000,0.13011035450980393
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,135000,0.1217996643137255
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,140000,0.11410495137254902
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,145000,0.10690820862745096
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,150000,0.10010420745098038
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,155000,0.09375983137254904
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,160000,0.08781543137254902
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,165000,0.08224226313725488
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,170000,0.07707942470588236
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,175000,0.07225248235294117
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,180000,0.06774238
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,185000,0.06348327647058821
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,190000,0.059522764313725524
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,195000,0.05577855921568629
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,200000,0.0522449831372549
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,205000,0.04894145803921567
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,210000,0.04586808588235293
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,215000,0.042990489019607815
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,220000,0.0402635043137255
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,225000,0.03774427019607842
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,230000,0.035377992941176474
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,235000,0.03313625647058824
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,240000,0.031058467058823522
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,245000,0.029122449019607845
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,250000,0.027295567843137247
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,255000,0.025572040392156877
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,260000,0.023960210196078427
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,265000,0.02243781411764707
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,270000,0.02101765450980391
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,275000,0.01968435607843138
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,280000,0.01845469921568627
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,285000,0.017301881568627452
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,290000,0.016228134509803937
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,295000,0.015193744705882344
"3. EIG wage ranking, RPP and NPV adjusted",lottery winners,0.1,300000,0.014235771764705883
