"zcta","state","puma22","stab","ZIPName","PUMA22name","pop20","afact"
"37343","47","03402","TN","Hixson, TN","Hamilton County (South)--Chattanooga (North) & Red Bank cities",23450,0.5375 
"37343","47","03403","TN","Hixson, TN","Hamilton County (North)--Soddy-Daisy city",20176,0.4625 
"37345","47","03200","TN","Huntland, TN","Coffee, Franklin & Moore Counties--Tullahoma & Manchester cities",2202,1 
"37347","47","03300","TN","Jasper, TN","Warren, Marion & Sequatchie Counties--McMinnville city",8280,1 
"37348","47","03100","TN","Kelso, TN","Bedford, Lincoln & Marshall Counties--Shelbyville & Lewisburg cities",1192,1 
"37350","47","03401","TN","Lookout Mountain, TN","Chattanooga city (South & Central)",2058,1 
"37351","47","03402","TN","Lupton City, TN","Hamilton County (South)--Chattanooga (North) & Red Bank cities",376,1 
"37352","47","03200","TN","Lynchburg, TN","Coffee, Franklin & Moore Counties--Tullahoma & Manchester cities",3347,1 
"37353","47","03403","TN","Mc Donald, TN","Hamilton County (North)--Soddy-Daisy city",925,0.179 
"37353","47","03600","TN","Mc Donald, TN","Bradley & Polk Counties--Cleveland city",4243,0.821 
"37354","47","03500","TN","Madisonville, TN","McMinn, Rhea & Bledsoe Counties--Athens city",160,0.0091 
"37354","47","03700","TN","Madisonville, TN","Loudon & Monroe Counties--Lenoir City",17375,0.9909 
"37355","47","03200","TN","Manchester, TN","Coffee, Franklin & Moore Counties--Tullahoma & Manchester cities",28487,1 
"37356","47","03200","TN","Monteagle, TN","Coffee, Franklin & Moore Counties--Tullahoma & Manchester cities",15,0.006 
"37356","47","03300","TN","Monteagle, TN","Warren, Marion & Sequatchie Counties--McMinnville city",2506,0.994 
"37357","47","00600","TN","Morrison, TN","Macon, Dekalb & Cannon Counties",362,0.0567 
"37357","47","03200","TN","Morrison, TN","Coffee, Franklin & Moore Counties--Tullahoma & Manchester cities",1520,0.2382 
"37357","47","03300","TN","Morrison, TN","Warren, Marion & Sequatchie Counties--McMinnville city",4500,0.7051 
"37359","47","03100","TN","Mulberry, TN","Bedford, Lincoln & Marshall Counties--Shelbyville & Lewisburg cities",488,0.7134 
"37359","47","03200","TN","Mulberry, TN","Coffee, Franklin & Moore Counties--Tullahoma & Manchester cities",196,0.2865 
"37360","47","03100","TN","Normandy, TN","Bedford, Lincoln & Marshall Counties--Shelbyville & Lewisburg cities",722,0.4331 
"37360","47","03200","TN","Normandy, TN","Coffee, Franklin & Moore Counties--Tullahoma & Manchester cities",945,0.5669 
"37361","47","03600","TN","Ocoee, TN","Bradley & Polk Counties--Cleveland city",1684,1 
"37362","47","03600","TN","Old Fort, TN","Bradley & Polk Counties--Cleveland city",3678,1 
"37363","47","03402","TN","Ooltewah, TN","Hamilton County (South)--Chattanooga (North) & Red Bank cities",10625,0.2584 
"37363","47","03403","TN","Ooltewah, TN","Hamilton County (North)--Soddy-Daisy city",30495,0.7416 
"37365","47","03300","TN","Palmer, TN","Warren, Marion & Sequatchie Counties--McMinnville city",1340,1 
"37366","47","03200","TN","Pelham, TN","Coffee, Franklin & Moore Counties--Tullahoma & Manchester cities",31,0.0324 
"37366","47","03300","TN","Pelham, TN","Warren, Marion & Sequatchie Counties--McMinnville city",927,0.9676 
"37367","47","01800","TN","Pikeville, TN","Cumberland, White & Fentress Counties--Crossville city",80,0.0068 
"37367","47","03300","TN","Pikeville, TN","Warren, Marion & Sequatchie Counties--McMinnville city",514,0.0434 
"37367","47","03500","TN","Pikeville, TN","McMinn, Rhea & Bledsoe Counties--Athens city",11241,0.9498 
"37369","47","03600","TN","Reliance, TN","Bradley & Polk Counties--Cleveland city",839,0.9159 
"37369","47","03700","TN","Reliance, TN","Loudon & Monroe Counties--Lenoir City",77,0.0841 
"37370","47","03500","TN","Riceville, TN","McMinn, Rhea & Bledsoe Counties--Athens city",4879,1 
"37373","47","03403","TN","Sale Creek, TN","Hamilton County (North)--Soddy-Daisy city",3258,0.9746 
"37373","47","03500","TN","Sale Creek, TN","McMinn, Rhea & Bledsoe Counties--Athens city",85,0.0254 
"37374","47","03300","TN","Sequatchie, TN","Warren, Marion & Sequatchie Counties--McMinnville city",1668,1 
"37375","47","03200","TN","Sewanee, TN","Coffee, Franklin & Moore Counties--Tullahoma & Manchester cities",3238,0.8854 
"37375","47","03300","TN","Sewanee, TN","Warren, Marion & Sequatchie Counties--McMinnville city",419,0.1146 
"37376","47","03200","TN","Sherwood, TN","Coffee, Franklin & Moore Counties--Tullahoma & Manchester cities",387,1 
"37377","47","03300","TN","Signal Mountain, TN","Warren, Marion & Sequatchie Counties--McMinnville city",1745,0.1026 
"37377","47","03402","TN","Signal Mountain, TN","Hamilton County (South)--Chattanooga (North) & Red Bank cities",48,0.0028 
"37377","47","03403","TN","Signal Mountain, TN","Hamilton County (North)--Soddy-Daisy city",15211,0.8946 
"37379","47","03300","TN","Soddy Daisy, TN","Warren, Marion & Sequatchie Counties--McMinnville city",312,0.0109 
"37379","47","03403","TN","Soddy Daisy, TN","Hamilton County (North)--Soddy-Daisy city",27945,0.9787 
"37379","47","03500","TN","Soddy Daisy, TN","McMinn, Rhea & Bledsoe Counties--Athens city",295,0.0103 
"37380","47","03200","TN","South Pittsburg, TN","Coffee, Franklin & Moore Counties--Tullahoma & Manchester cities",17,0.0027 
"37380","47","03300","TN","South Pittsburg, TN","Warren, Marion & Sequatchie Counties--McMinnville city",6288,0.9973 
"37381","47","03500","TN","Spring City, TN","McMinn, Rhea & Bledsoe Counties--Athens city",9213,1 
"37383","47","03200","TN","Sewanee, TN","Coffee, Franklin & Moore Counties--Tullahoma & Manchester cities",312,1 
"37385","47","03700","TN","Tellico Plains, TN","Loudon & Monroe Counties--Lenoir City",8108,1 
"37387","47","03300","TN","Tracy City, TN","Warren, Marion & Sequatchie Counties--McMinnville city",4089,1 
"37388","47","03100","TN","Tullahoma, TN","Bedford, Lincoln & Marshall Counties--Shelbyville & Lewisburg cities",129,0.0049 
"37388","47","03200","TN","Tullahoma, TN","Coffee, Franklin & Moore Counties--Tullahoma & Manchester cities",26223,0.9951 
"37391","47","03600","TN","Turtletown, TN","Bradley & Polk Counties--Cleveland city",1573,1 
"37394","47","03300","TN","Viola, TN (PO boxes)","Warren, Marion & Sequatchie Counties--McMinnville city",74,1 
"37396","47","03300","TN","Whiteside, TN","Warren, Marion & Sequatchie Counties--McMinnville city",280,1 
"37397","47","03300","TN","Whitwell, TN","Warren, Marion & Sequatchie Counties--McMinnville city",9928,1 
"37398","47","03200","TN","Winchester, TN","Coffee, Franklin & Moore Counties--Tullahoma & Manchester cities",15693,1 
"37402","47","03401","TN","Chattanooga, TN","Chattanooga city (South & Central)",4464,1 
"37403","47","03401","TN","Chattanooga, TN","Chattanooga city (South & Central)",5666,1 
"37404","47","03401","TN","Chattanooga, TN","Chattanooga city (South & Central)",13106,1 
"37405","47","03300","TN","Chattanooga, TN","Warren, Marion & Sequatchie Counties--McMinnville city",867,0.0476 
"37405","47","03402","TN","Chattanooga, TN","Hamilton County (South)--Chattanooga (North) & Red Bank cities",16754,0.919 
"37405","47","03403","TN","Chattanooga, TN","Hamilton County (North)--Soddy-Daisy city",610,0.0335 
"37406","47","03401","TN","Chattanooga, TN","Chattanooga city (South & Central)",9450,0.7607 
"37406","47","03402","TN","Chattanooga, TN","Hamilton County (South)--Chattanooga (North) & Red Bank cities",2972,0.2393 
"37407","47","03401","TN","Chattanooga, TN","Chattanooga city (South & Central)",9779,1 
"37408","47","03401","TN","Chattanooga, TN","Chattanooga city (South & Central)",3353,1 
"37409","47","03401","TN","Chattanooga, TN","Chattanooga city (South & Central)",2671,0.957 
"37409","47","03402","TN","Chattanooga, TN","Hamilton County (South)--Chattanooga (North) & Red Bank cities",120,0.043 
"37410","47","03401","TN","Chattanooga, TN","Chattanooga city (South & Central)",4082,1 
"37411","47","03401","TN","Chattanooga, TN","Chattanooga city (South & Central)",17313,0.9894 
"37411","47","03402","TN","Chattanooga, TN","Hamilton County (South)--Chattanooga (North) & Red Bank cities",186,0.0106 
"37412","47","03401","TN","Chattanooga, TN","Chattanooga city (South & Central)",21881,1 
"37415","47","03402","TN","Chattanooga, TN","Hamilton County (South)--Chattanooga (North) & Red Bank cities",23398,0.9923 
"37415","47","03403","TN","Chattanooga, TN","Hamilton County (North)--Soddy-Daisy city",182,0.0077 
"37416","47","03402","TN","Chattanooga, TN","Hamilton County (South)--Chattanooga (North) & Red Bank cities",10747,0.724 
"37416","47","03403","TN","Chattanooga, TN","Hamilton County (North)--Soddy-Daisy city",4097,0.276 
"37419","47","03300","TN","Chattanooga, TN","Warren, Marion & Sequatchie Counties--McMinnville city",492,0.0764 
"37419","47","03402","TN","Chattanooga, TN","Hamilton County (South)--Chattanooga (North) & Red Bank cities",5946,0.9236 
"37421","47","03401","TN","Chattanooga, TN","Chattanooga city (South & Central)",25465,0.4927 
"37421","47","03402","TN","Chattanooga, TN","Hamilton County (South)--Chattanooga (North) & Red Bank cities",21172,0.4096 
"37421","47","03403","TN","Chattanooga, TN","Hamilton County (North)--Soddy-Daisy city",5049,0.0977 
"37601","47","01101","TN","Johnson City, TN","Washington (South) & Carter Counties--Elizabethton city",11157,0.3009 
"37601","47","01201","TN","Johnson City, TN","Washington County--Johnson City",25922,0.6991 
"37604","47","01101","TN","Johnson City, TN","Washington (South) & Carter Counties--Elizabethton city",1045,0.0282 
"37604","47","01201","TN","Johnson City, TN","Washington County--Johnson City",35980,0.9718 
"37614","47","01201","TN","Johnson City, TN (PO boxes)","Washington County--Johnson City",4027,1 
"37615","47","01201","TN","Johnson City, TN","Washington County--Johnson City",22151,1 
"37616","47","00900","TN","Afton, TN","Greene & Hawkins Counties--Greenville town",4864,1 
"37617","47","01000","TN","Blountville, TN","Sullivan County--Kingsport & Bristol cities",14422,1 
"37618","47","01000","TN","Bluff City, TN","Sullivan County--Kingsport & Bristol cities",12729,1 
"37620","47","01000","TN","Bristol, TN","Sullivan County--Kingsport & Bristol cities",38245,1 
"37640","47","01101","TN","Butler, TN","Washington (South) & Carter Counties--Elizabethton city",3664,1 
"37641","47","00900","TN","Chuckey, TN","Greene & Hawkins Counties--Greenville town",6818,0.7838 
"37641","47","01101","TN","Chuckey, TN","Washington (South) & Carter Counties--Elizabethton city",1881,0.2162 
"37642","47","00900","TN","Church Hill, TN","Greene & Hawkins Counties--Greenville town",15000,0.9973 
"37642","51","18500","VA","Church Hill, TN","LENOWISCO & Cumberland Plateau Planning District Commissions",41,0.0027 
"37643","47","01101","TN","Elizabethton, TN","Washington (South) & Carter Counties--Elizabethton city",33752,1 
"37645","47","00900","TN","Mount Carmel, TN","Greene & Hawkins Counties--Greenville town",5469,1 
"37650","47","01101","TN","Erwin, TN","Washington (South) & Carter Counties--Elizabethton city",12329,1 
"37656","47","00900","TN","Fall Branch, TN","Greene & Hawkins Counties--Greenville town",807,0.2235 
"37656","47","01000","TN","Fall Branch, TN","Sullivan County--Kingsport & Bristol cities",290,0.0803 
"37656","47","01201","TN","Fall Branch, TN","Washington County--Johnson City",2514,0.6962 
"37657","47","01101","TN","Flag Pond, TN","Washington (South) & Carter Counties--Elizabethton city",879,1 
"37658","47","01101","TN","Hampton, TN","Washington (South) & Carter Counties--Elizabethton city",4019,1 
"37659","47","01000","TN","Jonesborough, TN","Sullivan County--Kingsport & Bristol cities",45,0.0015 
"37659","47","01101","TN","Jonesborough, TN","Washington (South) & Carter Counties--Elizabethton city",5939,0.2026 
"37659","47","01201","TN","Jonesborough, TN","Washington County--Johnson City",23329,0.7959 
"37660","47","00900","TN","Kingsport, TN","Greene & Hawkins Counties--Greenville town",2795,0.0708 
"37660","47","01000","TN","Kingsport, TN","Sullivan County--Kingsport & Bristol cities",36684,0.9292 
"37663","47","01000","TN","Kingsport, TN","Sullivan County--Kingsport & Bristol cities",13444,0.9341 
"37663","47","01201","TN","Kingsport, TN","Washington County--Johnson City",948,0.0659 
"37664","47","01000","TN","Kingsport, TN","Sullivan County--Kingsport & Bristol cities",28748,1 
"37665","47","01000","TN","Kingsport, TN","Sullivan County--Kingsport & Bristol cities",5204,1 
"37680","47","01101","TN","Laurel Bloomery, TN","Washington (South) & Carter Counties--Elizabethton city",661,1 
"37681","47","00900","TN","Limestone, TN","Greene & Hawkins Counties--Greenville town",1745,0.2799 
"37681","47","01101","TN","Limestone, TN","Washington (South) & Carter Counties--Elizabethton city",2653,0.4256 
"37681","47","01201","TN","Limestone, TN","Washington County--Johnson City",1836,0.2945 
"37682","47","01101","TN","Milligan College, TN (PO boxes)","Washington (South) & Carter Counties--Elizabethton city",392,1 
"37683","47","01101","TN","Mountain City, TN","Washington (South) & Carter Counties--Elizabethton city",12867,1 
"37686","47","01000","TN","Piney Flats, TN","Sullivan County--Kingsport & Bristol cities",8107,0.9878 
"37686","47","01201","TN","Piney Flats, TN","Washington County--Johnson City",100,0.0122 
"37687","47","01101","TN","Roan Mountain, TN","Washington (South) & Carter Counties--Elizabethton city",4641,1 
"37688","47","01101","TN","Shady Valley, TN","Washington (South) & Carter Counties--Elizabethton city",963,1 
"37690","47","01101","TN","Telford, TN","Washington (South) & Carter Counties--Elizabethton city",1780,0.4109 
"37690","47","01201","TN","Telford, TN","Washington County--Johnson City",2552,0.5891 
"37691","47","01101","TN","Trade, TN","Washington (South) & Carter Counties--Elizabethton city",851,1 
"37692","47","01101","TN","Unicoi, TN","Washington (South) & Carter Counties--Elizabethton city",4808,1 
"37694","47","01000","TN","Watauga, TN","Sullivan County--Kingsport & Bristol cities",173,0.098 
"37694","47","01101","TN","Watauga, TN","Washington (South) & Carter Counties--Elizabethton city",1481,0.8386 
"37694","47","01201","TN","Watauga, TN","Washington County--Johnson City",112,0.0634 
"37701","47","01600","TN","Alcoa, TN","Blount County--Maryville & Alcoa cities",8798,1 
"37705","47","00800","TN","Andersonville, TN","Campbell, Claiborne & Scott Counties",1150,0.2286 
"37705","47","01700","TN","Andersonville, TN","Anderson, Roane & Morgan Counties--Oak Ridge city",3881,0.7714 
"37708","47","01300","TN","Bean Station, TN","Hamblen, Jefferson & Grainger Counties--Morristown city",6584,1 
"37709","47","01300","TN","Blaine, TN","Hamblen, Jefferson & Grainger Counties--Morristown city",3778,0.9687 
"37709","47","01504","TN","Blaine, TN","Knox County (North, East & South)",122,0.0313 
"37710","47","01700","TN","Briceville, TN","Anderson, Roane & Morgan Counties--Oak Ridge city",1025,1 
"37711","47","00900","TN","Bulls Gap, TN","Greene & Hawkins Counties--Greenville town",4957,0.9804 
"37711","47","01300","TN","Bulls Gap, TN","Hamblen, Jefferson & Grainger Counties--Morristown city",99,0.0196 
"37713","47","01400","TN","Bybee, TN","Sevier & Cocke Counties--Sevierville city",1407,1 
"37714","47","00800","TN","Caryville, TN","Campbell, Claiborne & Scott Counties",4352,1 
"37715","47","00800","TN","Clairfield, TN","Campbell, Claiborne & Scott Counties",835,1 
"37716","47","01700","TN","Clinton, TN","Anderson, Roane & Morgan Counties--Oak Ridge city",25920,1 
"37719","47","01700","TN","Coalfield, TN (PO boxes)","Anderson, Roane & Morgan Counties--Oak Ridge city",157,1 
"37721","47","00800","TN","Corryton, TN","Campbell, Claiborne & Scott Counties",1762,0.1239 
"37721","47","01504","TN","Corryton, TN","Knox County (North, East & South)",12460,0.8761 
"37722","47","01400","TN","Cosby, TN","Sevier & Cocke Counties--Sevierville city",6138,1 
"37723","47","01800","TN","Crab Orchard, TN","Cumberland, White & Fentress Counties--Crossville city",977,1 
"37724","47","00800","TN","Cumberland Gap, TN","Campbell, Claiborne & Scott Counties",2581,1 
"37725","47","01300","TN","Dandridge, TN","Hamblen, Jefferson & Grainger Counties--Morristown city",18174,0.988 
"37725","47","01400","TN","Dandridge, TN","Sevier & Cocke Counties--Sevierville city",221,0.012 
"37726","47","01700","TN","Deer Lodge, TN","Anderson, Roane & Morgan Counties--Oak Ridge city",1801,0.9193 
"37726","47","01800","TN","Deer Lodge, TN","Cumberland, White & Fentress Counties--Crossville city",158,0.0807 
